PRODUCT_ID,TITLE_DK,TITLE_DK2,PRODUCT_TYPE,STATUS,STOCK,STOCK_LOW,STOCK_IN_ORDER,STOCK_DIFFERENCE,STOCK_LOCATION_PRIMARY,CALL_FOR_PRICE,DISABLE_ON_EMPTY,MANUFACTURER_ID,DELIVERY_ID,FREIGHT_ID,OUT_OF_STOCK_BUY,AUTO_STOCK,UNIT_ID,Number,SUPPLIER_NUMBER,EAN,PRODUCT_LINK,URL,WEIGHT,FOCUS_FRONTPAGE,FOCUS_CART,SORTING,LANGUAGE_LAYERS,USER_ACCESS,USERGROUP_ACCESS,RELATED_PRODUCT_IDS,RELATED_PRODUCT_NUMBERS,PRODUCT_ADDITIONAL_DATA_TYPES,PDF_FILES,DATE_ADDED,DATE_UPDATED,DELETE,DESCRIPTION_LIST_DK,DESCRIPTION_LIST_DK2,DESCRIPTION_LONG_DK,DESCRIPTION_LONG_DK2,DESCRIPTION_SHORT_DK,DESCRIPTION_SHORT_DK2,CATEGORY_ID,SUB_CATEGORY_ID,CATEGORY_SORTINGS,LIST_PRICE,BUY_PRICE,MIN_AMOUNT,PRICE,DISCOUNT,DISCOUNT_TYPE,DISCOUNT_GROUP,VAT_GROUP,PICTURES,URL_PICTURE,PICTURE_FOLDER,SEO_TITLE_DK,SEO_TITLE_DK2,SEO_DESCRIPTION_DK,SEO_DESCRIPTION_DK2,SEO_KEYWORDS_DK,SEO_KEYWORDS_DK2,SEO_LINK_DK,SEO_LINK_DK2,SEO_CANONICAL_DK,SEO_CANONICAL_DK2,VARIANT_ID,VARIANT_TYPES,CUSTOM_DATA_1_DK,CUSTOM_DATA_1_DK2,CUSTOM_DATA_2_DK,CUSTOM_DATA_2_DK2,CUSTOM_DATA_3_DK,CUSTOM_DATA_3_DK2,CUSTOM_DATA_4_DK,CUSTOM_DATA_4_DK2,CUSTOM_DATA_5_DK,CUSTOM_DATA_5_DK2,CUSTOM_DATA_6_DK,CUSTOM_DATA_6_DK2,EXTRA_BUY_CATEGORY_1,EXTRA_BUY_CATEGORY_2,PRICEINDEX_ANNONSFYND,PRICEINDEX_EDBPRISER,PRICEINDEX_FACEBOOK,PRICEINDEX_GOOGLE_ADWORDS,PRICEINDEX_KELKOO,PRICEINDEX_PRICERUNNER,PRICEINDEX_BRUGERDEFINERET_,EDBPRISER_ID,GOOGLE_CATEGORY_ID
1600,20cm,20cm,,1,0,0,0,0,,,1,,standard,,,,7,,,,,,0,,,0,,,,,,,,,,,,,,,,,,,,,0,1,679,0,a,,,,,,,,,,,,,,,,2546,37,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,
1600,25cm,25cm,,1,0,0,0,0,,,1,,standard,,,,7,,,,,,0,,,0,,,,,,,,,,,,,,,,,,,,,0,1,679,0,a,,,,,,,,,,,,,,,,2547,37,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,
1600,30cm,30cm,,1,0,0,0,0,,,1,,standard,,,,7,,,,,,0,,,0,,,,,,,,,,,,,,,,,,,,,0,1,679,0,a,,,,,,,,,,,,,,,,2548,37,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,
1600,35cm,35cm,,1,0,0,0,0,,,1,,standard,,,,7,,,,,,0,,,0,,,,,,,,,,,,,,,,,,,,,0,1,719,0,a,,,,,,,,,,,,,,,,2549,37,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,
1600,40cm,40cm,,1,0,0,0,0,,,1,,standard,,,,7,,,,,,0,,,0,,,,,,,,,,,,,,,,,,,,,0,1,719,0,a,,,,,,,,,,,,,,,,2551,37,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,
1600,50cm,50cm,,1,0,0,0,0,,,1,,standard,,,,7,,,,,,0,,,0,,,,,,,,,,,,,,,,,,,,,0,1,719,0,a,,,,,,,,,,,,,,,,2552,37,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,
1600,55cm,55cm,,1,0,0,0,0,,,1,,standard,,,,7,,,,,,0,,,0,,,,,,,,,,,,,,,,,,,,,0,1,749,0,a,,,,,,,,,,,,,,,,2553,37,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,
1600,65cm,65cm,,1,0,0,0,0,,,1,,standard,,,,7,,,,,,0,,,0,,,,,,,,,,,,,,,,,,,,,0,1,749,0,a,,,,,,,,,,,,,,,,2554,37,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,
1600,60cm,60cm,,1,0,0,0,0,,,1,,standard,,,,7,,,,,,0,,,0,,,,,,,,,,,,,,,,,,,,,0,1,749,0,a,,,,,,,,,,,,,,,,2555,37,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,
1601,"Paikka Strikketrøje, Taupe","Paikka Strikketrøje, Taupe",0,1,0,0,0,0,0,0,1,0,standard,,,,7,,,,,/shop/174-paikka/1601-paikka-strikketroeje-taupe/,"0,3",0,0,0,,,,,,,,2/3/2022 11:10,7/5/2023 16:27,,,<p>Bestillingsvare</p>,,,"<p> </p><ul>	<li>Håndlavet</li>	<li>Med 30% lammeuld</li>	<li>Giver en god varme, selv når der er fugtigt</li>	<li>Uld er et antibakterielt materiale, der naturligt bekæmper dårlig lugt</li></ul>","<p><strong>Bestillingsvare </strong>- forventet leveringstid 1-3 uger såfremt varen ikke er i restordre</p><p> </p><ul>	<li>Håndlavet</li>	<li>Med 30% lammeuld</li>	<li>Giver en god varme, selv når der er fugtigt</li>	<li>Uld er et antibakterielt materiale, der naturligt bekæmper dårlig lugt</li></ul>",174,180,,0,0,1,299,0,a,0,0,paikka-strik-troeje-til-hund-taupe.jpg|../pics/uld3.jpg,/upload_dir/shop/paikka-strik-troeje-til-hund-taupe.jpg,,,,Varmt og behageligt dækken i strik til de kølige måneder. ,,"paikka, dækken, hundedækken, hunde dækken, hundeudstyr, hunde udstyr, hundetøj, hunde tøj, strikketrøje, strikke trøje, strikket dækken, dækken i strik, ",,,,,,,37,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,
1601,20cm,20cm,,1,2,0,0,2,,,1,,standard,,,,7,3600,,6.43E+12,,,"0,3",,,0,,,,,,,,,,,,,,,,,,,,,138,1,299,0,a,,,,,,,,,,,,,,,,2556,37,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,
1601,25cm,25cm,,1,2,0,0,2,,,1,,standard,,,,7,3601,,6.43E+12,,,"0,3",,,0,,,,,,,,,,,,,,,,,,,,,138,1,299,0,a,,,,,,,,,,,,,,,,2557,37,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,
1601,30cm,30cm,,1,2,0,0,2,,,1,,standard,,,,7,3602,,6.43E+12,,,"0,3",,,0,,,,,,,,,,,,,,,,,,,,,138,1,299,0,a,,,,,,,,,,,,,,,,2558,37,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,
1601,35cm,35cm,,1,1,0,0,1,,,1,,standard,,,,7,3603,,6.43E+12,,,"0,3",,,0,,,,,,,,,,,,,,,,,,,,,"172,5",1,369,0,a,,,,,,,,,,,,,,,,2559,37,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,
1601,40cm,40cm,,1,1,0,0,1,,,1,,standard,,,,7,3604,,6.43E+12,,,"0,3",,,0,,,,,,,,,,,,,,,,,,,,,"172,5",1,369,0,a,,,,,,,,,,,,,,,,2560,37,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,
1601,45cm,45cm,,0,0,0,0,0,,,1,,standard,,,,7,,,,,,"0,3",,,0,,,,,,,,,,,,,,,,,,,,,0,1,449,0,a,,,,,,,,,,,,,,,,2561,37,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,
1601,50cm,50cm,,0,0,0,0,0,,,1,,standard,,,,7,,,,,,"0,3",,,0,,,,,,,,,,,,,,,,,,,,,0,1,449,0,a,,,,,,,,,,,,,,,,2562,37,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,
1602,Paikka Recovery Overall,Paikka Recovery Overall,0,1,0,0,0,0,0,0,1,0,standard,,,,7,,,,,/shop/178-andre-daekkener/1602-paikka-recovery-overall/,"0,1",0,0,0,,,,,,,,2/3/2022 11:17,3/26/2023 16:25,,<p>Bestillingsvare</p>,<p>Bestillingsvare</p>,,,"<p><strong>Bestillingsvare </strong>- forventet leveringstid 1-3 uger såfremt varen ikke er i restordre</p><p> </p><ul>	<li>Super behagelig 'heldragt' </li>	<li>Holder hundens krop varm</li>	<li>Ideel til brug før og efter træning  eller hunde der skal ligge i en kold bil</li>	<li>Elastisk materiale</li>	<li>Varmereflekterende (FIR)</li>	<li>Sætter ingen begrænsning på hundens bevægelighed</li>	<li>Justerbar ved hals og mave</li></ul><p> </p><p>Materiale: 55% bomuld, 37% graphene, 8% elastan</p>","<p><strong>Bestillingsvare </strong>- forventet leveringstid 1-3 uger såfremt varen ikke er i restordre</p><p> </p><ul>	<li>Super behagelig 'heldragt' </li>	<li>Holder hundens krop varm</li>	<li>Ideel til brug før og efter træning  eller hunde der skal ligge i en kold bil</li>	<li>Elastisk materiale</li>	<li>Varmereflekterende (FIR)</li>	<li>Sætter ingen begrænsning på hundens bevægelighed</li>	<li>Justerbar ved hals og mave</li></ul><p> </p><p>Materiale: 55% bomuld, 37% graphene, 8% elastan</p>",178,174,,0,0,1,539,0,a,0,0,Paikka-overall-hundedaekken1.jpg|Paikka-overall-hundedaekken2.jpg|../pics/ov3.jpg,/upload_dir/shop/Paikka-overall-hundedaekken1.jpg,,,,Behagelig overall til hunde fra Paikka. ,,"paikka, paikka dækken, recovery dækken, stofdækken, overall, overall dækken, ",,,,,,,37,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,
1602,25cm,25cm,,1,0,0,0,0,,,1,,standard,,,,7,,,,,,"0,1",,,0,,,,,,,,,,,,,,,,,,,,,0,1,539,0,a,,,,,,,,,,,,,,,,2563,37,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,
1602,30cm,30cm,,1,0,0,0,0,,,1,,standard,,,,7,,,,,,"0,1",,,0,,,,,,,,,,,,,,,,,,,,,0,1,539,0,a,,,,,,,,,,,,,,,,2564,37,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,
1602,35cm,35cm,,1,0,0,0,0,,,1,,standard,,,,7,,,,,,"0,1",,,0,,,,,,,,,,,,,,,,,,,,,0,1,569,0,a,,,,,,,,,,,,,,,,2565,37,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,
1602,40cm,40cm,,1,0,0,0,0,,,1,,standard,,,,7,,,,,,"0,1",,,0,,,,,,,,,,,,,,,,,,,,,0,1,569,0,a,,,,,,,,,,,,,,,,2566,37,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,
1602,45cm,45cm,,1,0,0,0,0,,,1,,standard,,,,7,,,,,,"0,1",,,0,,,,,,,,,,,,,,,,,,,,,0,1,569,0,a,,,,,,,,,,,,,,,,2567,37,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,
1602,50cm,50cm,,1,0,0,0,0,,,1,,standard,,,,7,,,,,,"0,1",,,0,,,,,,,,,,,,,,,,,,,,,0,1,569,0,a,,,,,,,,,,,,,,,,2568,37,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,
1602,55cm,55cm,,1,0,0,0,0,,,1,,standard,,,,7,,,,,,"0,1",,,0,,,,,,,,,,,,,,,,,,,,,0,1,599,0,a,,,,,,,,,,,,,,,,2569,37,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,
1602,60cm,60cm,,1,0,0,0,0,,,1,,standard,,,,7,,,,,,"0,1",,,0,,,,,,,,,,,,,,,,,,,,,0,1,599,0,a,,,,,,,,,,,,,,,,2570,37,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,
1602,65cm,65cm,,1,0,0,0,0,,,1,,standard,,,,7,,,,,,"0,1",,,0,,,,,,,,,,,,,,,,,,,,,0,1,599,0,a,,,,,,,,,,,,,,,,2571,37,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,
1608,Himalaya Snack ,Himalaya Snack ,0,1,0,0,0,0,0,0,1,0,standard,,,,7,,,,,/shop/30-godbidder--tyggeartikler/1608-himalaya-snack-/,0,0,0,0,,,,,,,,2/5/2022 8:53,11/7/2023 9:34,,,,<p>Himalaya snack er et glutenfrit og kaloriefattigt tyggeben af tørret ost velegnet til hunde i alle størrelser. Tyggeartikler medvirker til naturlig rensning af tænder samt tandkød. </p><p><strong>Gennemsnitlig tyggetid: medium til lang</strong></p><p> </p>,,"<ul>	<li>Vælg mellem 5 forskellige størrelser</li>	<li>Sund snack af ost med lang tyggetid</li>	<li>Håndlavet efter traditionel opskrift fra Nepal</li>	<li>Glutenfri</li>	<li>Virker tandrensende</li>	<li>Lavt kalorieindhold</li>	<li>Bliver blødere hvis man giver den kort tid i mikroovnen</li>	<li>Produceret i Europa</li></ul><p> </p><p>XS: ca 27g</p><p>S: ca 48g</p><p>M: ca 70g</p><p>L: ca 100g</p><p>XL: ca 120g</p>","<ul>	<li>Vælg mellem 48g og 140g</li>	<li>Sund snack med lang tyggetid</li>	<li>Håndlavet efter traditionel opskrift fra Nepal</li>	<li>Glutenfri</li>	<li>Virker tandrensende</li>	<li>Lavt kalorieindhold</li>	<li>Bliver blødere hvis man giver den kort tid i mikroovnen</li>	<li>Produceret i Europa</li></ul><p> </p><p>S: 48g (beregnet til små hunde)</p><p>L: 140g (beregnet til mellem og store hunde)</p>",30,,,0,0,1,0,0,a,0,0,himalaya-snack-ostegodbidder.jpg|himalaya-snack-ostegodbidder1.jpg,/upload_dir/shop/himalaya-snack-ostegodbidder.jpg,,,,Naturligt tørret tyggeben af ost med lang tyggetid. Fås i forskellige strørrelser. ,,"tyggeartikler, tyg, hundesnacks, hunde snacks, hunde tyg, hunde tyggeartikler, naturlige tyggeartikler, tygge artikler, naturligt tyg, naturlig snack, naturlige snacks, naturlige kødben, tyggeartikler til hund, ostesnack, oste snack, ostesnack til hund, ostegodbidder til hund, oste godbidder til hund, ost til hund, yaki tyggeben, himalaya tyggeben, himalaya godbidder, lang tyggetid, ",,,,,,,24,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,
1608,XS,XS,,1,26,0,0,26,,,1,,standard,,,,7,5012,,5.71E+12,,,"0,027",,,0,,,,,,,,,,,,,,,,,,,,,"13,39",1,29,0,a,,,,,,,,,,,,,,,,4616,24,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,
1608,S,S,,1,1,0,0,1,,,1,,standard,,,,7,5013,,,,,"0,048",,,0,,,,,,,,,,,,,,,,,,,,,"21,86",1,49,0,a,,,,,,,,,,,,,,,,4617,24,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,
1608,M,M,,1,10,0,0,10,,,1,,standard,,,,7,5014,,5.71E+12,,,"0,07",,,0,,,,,,,,,,,,,,,,,,,,,"30,62",1,69,0,a,,,,,,,,,,,,,,,,4618,24,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,
1608,L,L,,1,13,0,0,13,,,1,,standard,,,,7,5015,,5.71E+12,,,"0,1",,,0,,,,,,,,,,,,,,,,,,,,,"42,65",1,99,0,a,,,,,,,,,,,,,,,,4619,24,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,
1608,XL,XL,,1,6,0,0,6,,,1,,standard,,,,7,5016,,,,,"0,12",,,0,,,,,,,,,,,,,,,,,,,,,"58,66",1,139,0,a,,,,,,,,,,,,,,,,4620,24,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,
1609,Olivi Stick,Olivi Stick,0,1,0,0,0,0,0,0,1,0,standard,,,,7,,,,,/shop/33-legetoej-og-aktivering/1609-olivi-stick/,0,0,0,0,,,,,,,,2/11/2022 10:25,7/5/2023 14:22,,,,"<div class=""media-element"" style=""position: relative; padding-bottom: 56.25%; padding-top: 25px; height: 0px;""><iframe allowfullscreen="""" class=""media-element-content"" frameborder=""0"" height=""360"" src=""//www.youtube.com/embed/T3xsSEtvT18"" style=""position: absolute; top: 0px; left: 0px; width: 100%; height: 100%;"" width=""640""></iframe></div><p> </p>","<div class=""media-element"" style=""position: relative; padding-bottom: 56.25%; padding-top: 25px; height: 0px;""><iframe allowfullscreen="""" class=""media-element-content"" frameborder=""0"" height=""360"" src=""//www.youtube.com/embed/T3xsSEtvT18"" style=""position: absolute; top: 0px; left: 0px; width: 100%; height: 100%;"" width=""640""></iframe></div><p> </p>","<p> </p><p> </p><ul>	<li>Af oliventræ</li>	<li>Splinter ikke</li>	<li>Ideel at kaste pind med frem for almindelige pinde der kan splintre og dermed skade hunden</li>	<li>Kan ""friskes"" op ved at smøre dem i olivenolie</li>	<li>Ekstremt holdbart legetøj, specielt godt til hunde der normalt ødelægger sit legetøj</li></ul><p> </p><p> </p>","<p> </p><p> </p><ul>	<li>Af oliventræ</li>	<li>Splinter ikke</li>	<li>Ideel at kaste pind med frem for almindelige pinde der kan splintre og dermed skade hunden</li>	<li>Kan ""friskes"" op ved at smøre dem i olivenolie</li>	<li>Ekstremt holdbart legetøj, specielt godt til hunde der normalt ødelægger sit legetøj</li></ul><p> </p><p> </p>",33,,,0,0,1,110,0,a,0,0,olivi-sticks-hundelegetoej.jpg,/upload_dir/shop/olivi-sticks-hundelegetoej.jpg,,,,"Olivi hundelegetøj er genialt til hunde der gerne vil lege med pinde. Disse pinde splintrer ikke, så de er mere sikre for hundene end almindelige pinde. ",,"legetøj, hundelegetøj, hunde legetøj, træ legetøj, træ legetøj til hund, hundelegetøj træ, hundelegetøj i træ, legetøj træ, træ legetøj, olivi legetøj, olivi ben, stick olivi, olivi stick, hundelegetøj i oliventræ, legetøj oliventræ, hundelegetøj der ikke splintrer, træ der ikke splintrer, træ til hunde der ikke splintrer, olivi pind, pind af oliventræ, pind der ikke splintrer, ","hundelegetøj, holdbart legetøj, tyggepind, olivenstick, olivenlegetøj, olivenolie, legetøj til hund, lang tyggetid,",,,,,,24,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,
1609,M,M,,0,0,0,0,0,,,1,,standard,,,,7,4082,,4082,,,"0,18",,,0,,,,,,,,,,,,,,,,,,,,,0,1,109,0,a,,,,,,,,,,,,,,,,2601,24,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,
1609,L,L,,0,0,0,0,0,,,1,,standard,,,,7,4083,,4083,,,"0,2",,,0,,,,,,,,,,,,,,,,,,,,,0,1,139,0,a,,,,,,,,,,,,,,,,2602,24,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,
1609,S,S,,1,1,0,0,1,,,1,,standard,,,,7,4084,,5.71E+12,,,"0,15",,,0,,,,,,,,,,,,,,,,,,,,,"35,25",1,79,0,a,,,,,,,,,,,,,,,,3264,24,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,
1610,"Red Dingo Sele, Gul","Red Dingo Sele, Gul",0,1,0,0,0,0,0,0,1,0,standard,,,,7,,,,,/shop/148-seler/1610-red-dingo-sele-gul/,"0,3",0,0,0,,,,,,,,2/11/2022 13:36,10/30/2023 11:08,,,,,,"<ul>	<li>Polstret sele</li>	<li>Sidder godt på hunden</li>	<li>Er behagelig</li>	<li>Nem at få af og på</li>	<li>Lavet af holdbare materialer</li>	<li>Alt metal i rustfri stål</li>	<li>Man kan fastgøre linen både ved ryg og bryst</li></ul><p> </p><p> </p><p><em>*Hvis ikke den ønskede størrelse er på lager, så kan den bestilles som ""skaffevare"". Forventet leveringstid er ca. 2-3 uger såfremt varen ikke er i restordre.</em></p>","<ul>	<li>Polstret sele</li>	<li>Sidder godt på hunden</li>	<li>Er behagelig</li>	<li>Nem at få af og på</li>	<li>Lavet af holdbare materialer</li>	<li>Alt metal i rustfri stål</li>	<li>Man kan fastgøre linen både ved ryg og bryst</li></ul><p> </p><p> </p><p><em>*Hvis ikke den ønskede størrelse er på lager, så kan den bestilles som ""skaffevare"". Forventet leveringstid er ca. 2-3 uger såfremt varen ikke er i restordre.</em></p>",148,,,0,0,1,299,0,p,0,0,../pics/red-dingo.jpg|../pics/red-dingo1.jpg|../pics/red-dingo-roed1.jpg,/upload_dir/shop/../pics/red-dingo.jpg,,,,,,,,,,,,,30,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,
1610,S,S,,0,0,0,0,0,,,1,,standard,,,,7,6421,,6421,,,"0,3",,,0,,,,,,,,,,,,,,,,,,,,,0,1,299,0,p,,,,,,,,,,,,,,,,2603,30,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,
1610,M,M,,1,1,0,0,1,,,1,,standard,,,,7,6422,,9.33E+12,,,"0,3",,,0,,,,,,,,,,,,,,,,,,,,,"155,2",1,379,0,p,,,,,,,,,,,,,,,,2604,30,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,
1610,L,L,,1,1,0,0,1,,,1,,standard,,,,7,6423,,6423,,,"0,3",,,0,,,,,,,,,,,,,,,,,,,,,0,1,299,0,p,,,,,,,,,,,,,,,,2605,30,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,
1610,XS,XS,,1,1,0,0,1,,,1,,standard,,,,7,6424,,9.33E+12,,,"0,3",,,0,,,,,,,,,,,,,,,,,,,,,"125,7",1,299,0,p,,,,,,,,,,,,,,,,2606,30,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,
1610,XL,XL,,0,1,0,0,1,,,1,,standard,,,,7,6425,,6425,,,"0,3",,,0,,,,,,,,,,,,,,,,,,,,,0,1,299,0,p,,,,,,,,,,,,,,,,2607,30,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,
1610,S (skaffevare),S (skaffevare),,0,0,0,0,0,,,1,,standard,,,,7,,,,,,"0,3",,,0,,,,,,,,,,,,,,,,,,,,,0,1,299,0,p,,,,,,,,,,,,,,,,3642,30,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,
1610,M (skaffevare),M (skaffevare),,0,0,0,0,0,,,1,,standard,,,,7,,,,,,"0,3",,,0,,,,,,,,,,,,,,,,,,,,,0,1,299,0,p,,,,,,,,,,,,,,,,3643,30,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,
1610,XS (skaffevare),XS (skaffevare),,0,0,0,0,0,,,1,,standard,,,,7,,,,,,"0,3",,,0,,,,,,,,,,,,,,,,,,,,,0,1,299,0,p,,,,,,,,,,,,,,,,3644,30,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,
1611,"Red Dingo Sele, Rød","Red Dingo Sele, Rød",0,1,0,0,0,0,0,0,1,0,standard,,,,7,,,,,/shop/148-seler/1611-red-dingo-sele-roed/,"0,3",0,0,0,,,,,,,,2/11/2022 13:39,10/30/2023 11:09,,,,,,"<ul>	<li>Polstret sele</li>	<li>Sidder godt på hunden</li>	<li>Er behagelig</li>	<li>Nem at få af og på</li>	<li>Lavet af holdbare materialer</li>	<li>Alt metal i rustfri stål</li>	<li>Man kan fastgøre linen både ved ryg og bryst</li></ul><p> </p><p> </p><p><em>*Hvis ikke den ønskede størrelse er på lager, så kan den bestilles som ""skaffevare"". Forventet leveringstid er ca. 2-3 uger såfremt varen ikke er i restordre.</em></p>","<ul>	<li>Polstret sele</li>	<li>Sidder godt på hunden</li>	<li>Er behagelig</li>	<li>Nem at få af og på</li>	<li>Lavet af holdbare materialer</li>	<li>Alt metal i rustfri stål</li>	<li>Man kan fastgøre linen både ved ryg og bryst</li></ul><p> </p><p> </p><p><em>*Hvis ikke den ønskede størrelse er på lager, så kan den bestilles som ""skaffevare"". Forventet leveringstid er ca. 2-3 uger såfremt varen ikke er i restordre.</em></p>",148,,,0,0,1,299,0,p,0,0,../pics/red-dingo-roed.jpg|../pics/red-dingo1.jpg|../pics/red-dingo-roed1.jpg,/upload_dir/shop/../pics/red-dingo-roed.jpg,,,,,,,,,,,,,30,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,
1611,S,S,,1,1,0,0,1,,,1,,standard,,,,7,6431,,9.33E+12,,,"0,3",,,0,,,,,,,,,,,,,,,,,,,,,"138,25",1,339,0,p,,,,,,,,,,,,,,,,2608,30,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,
1611,M,M,,1,1,0,0,1,,,1,,standard,,,,7,6432,,,,,"0,3",,,0,,,,,,,,,,,,,,,,,,,,,0,1,379,0,p,,,,,,,,,,,,,,,,2609,30,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,
1611,L,L,,1,1,0,0,1,,,1,,standard,,,,7,6433,,,,,"0,3",,,0,,,,,,,,,,,,,,,,,,,,,0,1,419,0,p,,,,,,,,,,,,,,,,2610,30,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,
1611,XS,XS,,1,1,0,0,1,,,1,,standard,,,,7,6434,,9.33E+12,,,"0,3",,,0,,,,,,,,,,,,,,,,,,,,,"125,7",1,299,0,p,,,,,,,,,,,,,,,,2611,30,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,
1611,XL,XL,,1,1,0,0,1,,,1,,standard,,,,7,6435,,9.33E+12,,,"0,3",,,0,,,,,,,,,,,,,,,,,,,,,"201,05",1,479,0,p,,,,,,,,,,,,,,,,2612,30,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,
1611,S (skaffevare),S (skaffevare),,0,0,0,0,0,,,1,,standard,,,,7,,,,,,"0,3",,,0,,,,,,,,,,,,,,,,,,,,,0,1,339,0,p,,,,,,,,,,,,,,,,2613,30,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,
1611,L (skaffevare),L (skaffevare),,0,0,0,0,0,,,1,,standard,,,,7,,,,,,"0,3",,,0,,,,,,,,,,,,,,,,,,,,,0,1,419,0,p,,,,,,,,,,,,,,,,2614,30,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,
1612,"Red Dingo Sele, Grå","Red Dingo Sele, Grå",0,1,0,0,0,0,0,0,1,0,standard,,,,7,,,,,/shop/148-seler/1612-red-dingo-sele-graa/,"0,2",0,0,0,,,,,,,,2/11/2022 13:42,10/26/2023 11:37,,,,,,"<ul>	<li>Polstret sele</li>	<li>Sidder godt på hunden</li>	<li>Er behagelig</li>	<li>Nem at få af og på</li>	<li>Lavet af holdbare materialer</li>	<li>Alt metal i rustfri stål</li>	<li>Man kan fastgøre linen både ved ryg og bryst</li></ul><p> </p><p> </p><p><em>*Hvis ikke den ønskede størrelse er på lager, så kan den bestilles som ""skaffevare"". Forventet leveringstid er ca. 2-3 uger såfremt varen ikke er i restordre.</em></p>","<ul>	<li>Polstret sele</li>	<li>Sidder godt på hunden</li>	<li>Er behagelig</li>	<li>Nem at få af og på</li>	<li>Lavet af holdbare materialer</li>	<li>Alt metal i rustfri stål</li>	<li>Man kan fastgøre linen både ved ryg og bryst</li></ul><p> </p><p> </p><p><em>*Hvis ikke den ønskede størrelse er på lager, så kan den bestilles som ""skaffevare"". Forventet leveringstid er ca. 2-3 uger såfremt varen ikke er i restordre.</em></p>",148,,,0,0,1,299,0,p,0,0,../pics/red-dingo-graa.jpg|../pics/red-dingo1.jpg|../pics/red-dingo-roed1.jpg,/upload_dir/shop/../pics/red-dingo-graa.jpg,,,,,,,,,,,,,30,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,
1612,S,S,,0,0,0,0,0,,,1,,standard,,,,7,6416,,9.33E+12,,,"0,2",,,0,,,,,,,,,,,,,,,,,,,,,"138,52",1,339,0,p,,,,,,,,,,,,,,,,2615,30,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,
1612,M,M,,1,1,0,0,1,,,1,,standard,,,,7,6417,,9.33E+12,,,"0,2",,,0,,,,,,,,,,,,,,,,,,,,,"155,2",1,379,0,p,,,,,,,,,,,,,,,,2616,30,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,
